World Development Indicators,,,,,,,,,,,,
Number of countries,264,,,,,,,,,,,
Country Name,1990,2000,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Afghanistan,0,0,0,0,0,0,0,0,0,0,0,0
Albania,0,317000,1127000,1420000,1856000,2417000,2932000,3514000,3256000,3673000,4131000,0
Algeria,0,866000,1743000,1772000,1912000,2070000,2395000,2634000,2733000,2301000,1710000,0
American Samoa,0,44000,24100,24300,23500,23100,22600,22600,20800,21600,20300,0
Andorra,0,2949000,2189000,2059000,1830000,1808000,2242000,2238000,2328000,2363000,2670000,0
Angola,0,51000,195000,294000,366000,425000,481000,528000,650000,595000,592000,0
Antigua and Barbuda,0,207000,262000,266000,234000,230000,241000,247000,243000,249000,250000,265000
Arab World,0,2909000,4562000,4700000,4308000,5325000,5705000,5587000,5246000,5931000,5736000,5559000
Argentina,0,45000,511000,558000,575000,684000,758000,963000,1084000,1204000,1192000,0
Armenia,0,721000,772000,827000,813000,824000,869000,904000,979000,1072000,1225000,0
Aruba,0,4931000,5644000,5586000,5490000,5790000,5771000,6032000,6382000,6868000,7444000,0
Australia,0,17982000,20773000,21935000,21355000,22004000,23012000,24151000,24813000,25291000,26719000,0
Austria,0,0,732000,1043000,1005000,1280000,1562000,1986000,2130000,2160000,1922000,0
Azerbaijan,0,1544000,1528000,1463000,1327000,1370000,1346000,1422000,1366000,1427000,1484000,0
"Bahamas, The",0,3869000,7833000,8631000,8861000,11952000,6732000,8062000,9163000,10452000,11621000,0
Bahrain,0,199000,289000,467000,267000,303000,155000,125000,148000,125000,0,0
Bangladesh,0,545000,575000,568000,519000,532000,568000,536000,509000,521000,592000,0
Barbados,0,60000,105000,90500,95000,119300,116000,119000,137000,136800,102000,0
Belarus,0,6457000,7045000,7165000,6815000,7186000,7494000,7560000,7684000,7887000,8355000,0
Belgium,0,196000,251000,245000,232000,242000,250000,277000,294000,321000,341000,386000
Belize,0,96000,186000,188000,190000,199000,209000,220000,231000,242000,255000,0
Benin,0,332000,306000,264000,236000,232000,236000,232000,236000,224000,220000,244000
Bermuda,0,7600,21000,28000,23000,41000,66000,105000,116000,133000,155000,0
Bhutan,0,319000,573000,594000,599000,679000,711000,798000,798000,871000,882000,0
Bolivia,0,171000,306000,322000,311000,365000,392000,439000,529000,536000,678000,777000
Bosnia and Herzegovina,0,1104000,1736000,2101000,1721000,1973000,0,1614000,1544000,1966000,1528000,0
Botswana,0,5313000,5026000,5050000,4802000,5161000,5433000,5677000,5813000,6430000,6306000,0
Brazil,0,272000,358000,346000,309000,330000,338000,351000,366000,386000,393000,406000
British Virgin Islands,0,0,179000,226000,157000,214000,242000,209000,225000,201000,218000,0
Brunei Darussalam,0,2785000,5151000,5780000,5739000,6047000,6328000,6541000,6898000,7311000,7099000,0
Bulgaria,0,126000,289000,272000,269000,274000,238000,237000,218000,191000,163000,0
Burkina Faso,0,29000,192000,202000,212000,142000,144000,147000,234000,235000,131000,0
Burundi,0,115000,267000,285000,287000,336000,428000,482000,503000,494000,520000,0
Cabo Verde,0,466000,2015000,2125000,2162000,2508000,2882000,3584000,4210000,4503000,4775000,5012000
Cambodia,0,0,477000,487000,498000,573000,604000,817000,783000,822000,0,0
Cameroon,0,19627000,17935000,17142000,15737000,16219000,16014000,16344000,16059000,16537000,17971000,0
Canada,0,354000,292000,303000,272000,288000,309000,322000,345000,383000,385000,385000
Caribbean small states,0,11200,17100,30600,52400,53800,65400,70800,83500,95700,120500,0
Cayman Islands,0,0,77000,60600,70000,71000,77000,86000,100000,122000,119800,0
Central African Republic,0,0,0,0,0,0,0,0,0,0,0,0
Central Europe and the Baltics,0,1742000,2507000,2710000,2760000,2801000,3137000,3554000,3576000,3674000,4478000,5641000
Chad,0,31229000,54720000,53049000,50875000,55664000,57581000,57725000,55686000,55622000,56886000,0
Channel Islands,0,557000,2254000,2317000,2364000,1405000,2042000,2175000,2288000,2565000,2978000,0
Chile,0,24000,15200,14800,11300,15300,18800,22800,21900,22800,23600,0
China,0,103000,47000,50000,53000,81000,186000,167000,191000,0,0,0
Colombia,0,19000,55000,62000,94000,101000,168000,204000,231000,273000,263000,0
Comoros,0,1088000,1980000,2089000,1923000,2100000,2192000,2343000,2428000,2527000,2660000,0
"Congo, Dem. Rep.",0,0,182000,205000,231000,252000,270000,289000,380000,471000,1441000,0
"Congo, Rep.",0,5831000,8559000,8665000,8694000,9111000,9927000,10369000,10948000,11623000,12683000,0
Costa Rica,0,1741000,2119000,2316000,2405000,2507000,2688000,2815000,2829000,2970000,3491000,0
Cote d'Ivoire,0,191000,300000,409000,367000,342000,390000,421000,441000,452000,468000,0
Croatia,0,2686000,2416000,2404000,2141000,2173000,2392000,2465000,2405000,2441000,2659000,3187000
Cuba,0,4773000,6680000,6649000,6032000,6334000,6715000,7647000,7852000,8096000,8707000,9288000
Curacao,0,3535000,9832000,9564000,9265000,9425000,8471000,8443000,8557000,10267000,10424000,0
Cyprus,0,20100,40000,54000,58000,51000,56000,60000,63000,0,0,0
Czech Republic,0,70000,81000,81000,75000,77000,76000,79000,78000,81500,75000,0
Denmark,0,2978000,3980000,3980000,3992000,4125000,4306000,4563000,4690000,5141400,5600000,5959300
Djibouti,0,627000,937000,1005000,968000,1047000,1141000,1272000,1364000,1557000,1543000,0
Dominica,0,5116000,10610000,12296000,11914000,14051000,9497000,11196000,9174000,9628300,9139000,0
Dominican Republic,0,795000,1339000,1385000,1091000,1150000,1184000,1255000,1283000,1345000,1402000,0
Early-demographic dividend,0,0,0,0,0,0,0,0,0,0,0,0
East Asia & Pacific,0,70000,81000,70000,79000,84000,107000,0,0,0,0,0
East Asia & Pacific (excluding high income),0,1220000,1900000,2079000,2059000,2372000,2665000,2744000,2873000,2918000,2989000,0
East Asia & Pacific (IDA & IBRD countries),0,136000,358000,383000,427000,468000,523000,597000,681000,770000,864000,0
Ecuador,0,0,0,0,0,0,0,0,0,0,0,0
"Egypt, Arab Rep.",0,294000,540000,585000,542000,632000,675000,661000,658000,693000,755000,792000
El Salvador,0,1971000,2472000,2494000,2220000,2319000,2623000,2778000,2797000,2731000,2622000,0
Equatorial Guinea,0,77190000,80853000,79218000,76764000,76647000,80499000,81980000,83634000,83701000,84452000,0
Eritrea,0,252000,218000,196000,160000,154000,163000,169000,164000,181000,184000,0
Estonia,0,155000,0,0,0,0,0,0,0,0,0,0
Ethiopia,0,79000,143000,147000,142000,91000,106000,157000,171000,156000,135000,0
Euro area,0,387000,1052000,1290000,1500000,2032000,2822000,4428000,5392000,5516000,5901000,6351000
Europe & Central Asia,0,18983000,24421000,24884000,24220000,26875000,28374000,30411000,31545000,32999000,34970000,35555000
Europe & Central Asia (excluding high income),0,399000,587000,698000,803000,931000,821000,903000,994000,825000,897000,0
Europe & Central Asia (IDA & IBRD countries),0,0,0,0,0,0,0,0,0,0,0,0
European Union,0,13096000,16165000,15939000,14915000,15007000,16427000,15518000,17920000,22033000,23599000,0
Faroe Islands,0,0,0,0,0,0,0,0,0,0,0,0
Fiji,0,129000,130000,130000,114000,110000,118000,116000,113000,134000,140700,0
Finland,0,1287000,1225000,1142000,1053000,1197000,1160000,1308000,1334000,1343000,1409000,1535000
Fragile and conflict affected situations,0,826000,1628000,1715000,1393000,1384000,1434000,1491000,1516000,1739000,1865000,1917000
France,0,33000,30000,24000,0,12400,131000,96000,56000,33000,35000,0
French Polynesia,0,0,15600,18000,16000,22300,36700,35400,35500,36100,43800,0
Gabon,0,105000,134000,130000,141000,152000,157000,177000,158000,206000,207000,0
"Gambia, The",0,140000,386000,258000,387000,255000,349000,349000,420000,465200,516000,0
Georgia,0,471000,804000,869000,836000,863000,871000,895000,863000,868000,880000,0
Germany,0,8814000,17154000,17319000,16926000,20085000,22316000,23770000,25661000,27770000,26686000,26553000
Ghana,0,2992000,3451000,3516000,3228000,3462000,3822000,4164000,4388000,4618000,4929000,0
Gibraltar,0,303000,485000,502000,494000,489000,566000,673000,807300,997600,1289000,0
Greece,0,2649000,5082000,5283000,5168000,5776000,6309000,6578000,6968000,13107000,13284000,0
Greenland,0,5064000,5506000,6234000,6324000,7003000,7650000,8044000,8802000,9435000,10407000,0
Grenada,0,1342000,2219000,2034000,2116000,2938000,3354000,3834000,4769000,4967000,5237000,0
Guam,0,78000,0,864000,1262000,1518000,1510000,1111000,892000,0,0,0
Guatemala,0,6646000,8332000,8026000,7189000,7134000,7630000,7550000,8260000,8813000,9528000,0
Guinea,0,0,0,0,0,0,0,0,0,0,0,0
Guinea-Bissau,0,2417000,2067000,2572000,2321000,2803000,2820000,2886000,2962000,2927000,2799000,0
Guyana,0,41181000,43654000,42734000,43239000,43626000,46119000,46360000,47704000,48576000,50732000,0
Haiti,0,1323000,1701000,1767000,1831000,1922000,1952000,1986000,2008400,2080000,2123000,2182000
Heavily indebted poor countries (HIPC),0,4757000,8347000,8351000,6790000,8611000,6219000,8358000,10364000,13413000,19737000,0
High income,0,1580000,3431000,3729000,3789000,4207000,3960000,4162000,3945000,3990000,3761000,0
Honduras,0,1471000,3876000,3005000,2755000,2991000,4093000,4437000,4926000,4560000,0,0
"Hong Kong SAR, China",0,899000,1686000,1141000,1392000,1470000,1750000,1619000,1434000,1261000,1114000,0
Hungary,0,4800,4700,3900,3900,4700,5300,4900,5900,5100,4400,0
IBRD only,0,0,0,0,0,0,0,0,0,0,0,0
Iceland,0,5322000,6448000,6891000,7818000,8798000,9795000,11140000,12176000,14202000,13232000,17242000
IDA & IBRD total,0,0,0,0,0,0,0,0,0,0,0,0
IDA blend,0,78000,293000,259000,297000,207000,269000,300000,307000,0,0,0
IDA only,0,59000,1656000,1844000,1394000,855000,2278000,2406000,3076000,2849000,3051000,0
IDA total,0,191000,1142000,1295000,1239000,1670000,1894000,2291000,2700000,3164000,3543000,0
India,0,509000,1653000,1684000,1323000,1373000,1493000,1435000,1536000,1843000,2024000,0
Indonesia,0,742000,1017000,1333000,1844000,2168000,1655000,1366000,1274000,1355000,1518000,0
"Iran, Islamic Rep.",0,302000,300000,293000,344000,426000,398000,423000,433000,1079000,1082000,0
Iraq,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,0,0,38000,34000,0,0,0,0,0,0,0,0
Isle of Man,0,61600,58300,58500,52300,49800,53300,53600,52400,53700,48600,0
Israel,0,1083000,1486000,1611000,1341000,1507000,1775000,1900000,2012000,2063000,2071000,0
Italy,0,852000,914000,877000,847000,805000,874000,950000,945000,1038000,1090000,0
Jamaica,0,5197000,12945000,10610000,10402000,11926000,12925000,13577000,14268000,14566000,14308000,15703600
Japan,0,224000,230000,255000,259000,262000,327000,351000,400000,425000,486000,510000
Jordan,0,160000,344000,375000,163000,196000,225000,256000,196000,222000,244000,293000
Kazakhstan,0,228000,735000,742000,755000,746000,767000,770000,795000,819000,805000,0
Kenya,0,10222000,20973000,22052000,23646000,24577000,24714000,25033000,25715000,27437000,25721000,0
Kiribati,0,467000,676000,683000,656000,792000,931000,958000,1125000,1205000,1234000,1286000
"Korea, Dem. People's Rep.",0,86000,164000,190000,160000,169000,160000,134000,142000,168000,159300,0
"Korea, Rep.",0,1216000,1244000,1291000,1182000,1339000,1415000,1443000,1582000,1690000,1783000,1966000
Kosovo,0,5200,7200,6000,5400,4600,4600,4600,0,4900,6300,0
Kuwait,0,30000,0,0,0,0,0,0,0,0,0,0
Kyrgyz Republic,0,656000,907000,930000,871000,935000,965000,965000,993000,1039000,1151000,1275000
Lao PDR,0,20641000,21606000,22931000,22346000,23290000,23403000,23403000,24151000,29346000,32093000,0
Late-demographic dividend,0,20500,21100,25700,47500,44700,35400,38300,42100,35400,30200,0
Latin America & Caribbean,0,18000,70000,73000,60000,64000,75000,89000,95600,93900,94400,0
Latin America & Caribbean (excluding high income),0,300000,328000,324000,265000,279000,295000,292000,328000,329000,331000,0
Latin America & the Caribbean (IDA & IBRD countries),0,137000,452000,446000,433000,456000,460000,476000,418000,393000,386000,404000
Latvia,0,0,984000,1031000,1044000,1088000,1201000,1264000,1324000,1350000,1560000,1662000
Least developed countries: UN classification,0,4278000,7408000,7879000,8341000,9288000,9342000,9375000,10046000,10283000,10177000,0
Lebanon,0,0,771000,1193000,1461000,1718000,1902000,2113000,1886000,1661000,1552000,0
Lesotho,0,416000,716000,731000,763000,792000,816000,1059000,2044000,3081000,4681000,0
Liberia,0,656000,929000,931000,980000,984000,1027000,1079000,1176000,1320000,1388000,0
Libya,0,0,0,0,0,0,0,0,0,0,0,0
Liechtenstein,0,464000,527000,500000,510000,603000,736000,803000,798000,790000,539000,0
Lithuania,0,10003000,11008000,10104000,9921000,10883000,11300000,11680000,12783000,13925000,15007000,0
Low & middle income,0,110000,103000,104000,99000,99000,112000,112000,108000,107000,114000,116000
Low income,0,1780000,2434000,2371000,2373000,2435000,2511000,2473000,2629000,2772000,3039000,0
Lower middle income,0,486000,800000,858000,932000,1011000,1060000,1180000,1229000,1330000,1386000,0
Luxembourg,0,50000,48000,73000,66000,74000,82000,94000,123000,135000,135000,0
"Macao SAR, China",0,813000,1212000,1313000,1414000,1555000,715000,486000,600000,0,1255000,0
"Macedonia, FYR",0,529000,389000,397000,354000,379000,341000,401000,439000,460000,479000,0
Madagascar,0,3104000,4377000,4347000,4346000,4767000,4963000,4538000,4778000,4855000,5361000,0
Malawi,0,571000,1223000,1373000,1521000,1441000,1018000,1241000,1392000,1611000,1897000,0
Malaysia,0,557000,840000,823000,855000,907000,1161000,966000,0,0,0,0
Maldives,0,58000,88000,81000,71000,85000,111000,120000,108000,140000,162000,0
Mali,0,484000,1103000,1247000,1200000,1324000,1473000,1606000,1658000,1745000,2110000,0
Malta,0,58000,104000,114000,121000,140000,158000,168000,174000,182000,184000,0
Marshall Islands,0,289000,416000,428000,439000,465000,524000,579000,610000,649000,1214000,0
Mauritania,0,800000,1916000,2058000,2140000,2299000,2598000,2846000,3164000,3215000,3456000,0
Mauritius,0,1992000,3092000,3139000,3017000,3520000,3917000,4273000,4681000,4833000,5361000,5967000
Mexico,0,17400000,14975000,12960000,11890000,12470000,13350000,14840000,15800000,16000000,16722000,0
"Micronesia, Fed. Sts.",0,5599000,6788000,6962000,6439000,6756000,7264000,7503000,8097000,9092000,9957000,0
Middle East & North Africa,0,3341000,3687000,3716000,3183000,3186000,3048000,3069000,3172000,3246000,3542000,0
Middle East & North Africa (excluding high income),0,378000,964000,1405000,1481600,1699500,2056700,2346400,2610900,2826300,2929800,0
Middle East & North Africa (IDA & IBRD countries),0,5264000,7722000,8862000,7575000,7498000,7611000,7937000,8019000,8442000,9331000,0
Middle income,0,21169000,22909000,23676000,21339000,22281000,24932000,28177000,30792000,32421000,33729000,0
Moldova,0,104000,566000,507000,502000,504000,688000,815000,864000,926000,987000,0
Monaco,0,88000,117000,118000,122000,122000,121000,126000,116000,120400,128000,0
Mongolia,0,43000,69000,115000,151000,120000,156000,139000,71000,75000,54000,0
Montenegro,0,7100,11800,14500,15200,8000,12200,0,0,0,0,0
Morocco,0,6585000,11531000,14757000,10897000,10850000,14179000,16332000,15772000,18260000,17994000,0
Mozambique,0,389000,875000,867000,810000,900000,968000,962000,1063000,963000,1006600,0
Myanmar,0,0,696000,646000,645000,683000,764000,810000,922000,1029000,1132000,0
Namibia,0,130000,161000,159000,158000,175000,194000,208000,230000,233000,276000,303000
Nauru,0,15800,32200,36000,37000,39000,52000,60000,81000,44000,24000,0
Nepal,0,6062000,7957000,7778000,7488000,9161000,10390000,11098000,11899000,11864000,12051000,0
Netherlands,0,432000,469000,475000,440000,443000,424000,457000,467000,500000,505000,0
New Caledonia,0,1053000,1685000,1767000,1298000,1327000,1460000,1528000,1670000,1475000,1721000,0
New Zealand,0,1090000,1751000,1958000,1824000,1869000,2037000,2156000,2259000,2411000,2707000,0
Nicaragua,0,5200,13700,16300,18300,20500,22900,23900,24400,20100,21600,0
Niger,0,0,0,0,0,0,0,0,0,0,0,0
Nigeria,0,5872000,9091000,9592000,7012000,8074000,8339000,9188000,9537000,9549000,8904000,0
North America,0,0,0,0,0,0,0,0,0,0,0,0
Northern Mariana Islands,0,46403000,58666000,57192000,52178000,52677000,56177000,57464000,60675000,64939000,68215000,0
Norway,0,400000,494000,438000,448000,654000,856000,1006000,1275000,1527000,1798000,2051000
Not classified,0,73000,123000,128000,83000,98000,104000,104000,107000,113000,122000,0
OECD members,0,270000,287000,296000,278000,306000,312000,307000,319000,338000,345000,0
Oman,0,0,0,0,0,0,0,0,0,0,0,0
Other small states,0,73000,90000,84000,75000,72000,74000,74000,72000,71000,75000,0
Pacific island small states,0,38000,436000,440000,420000,495000,536000,575000,591000,684000,741000,0
Pakistan,0,57000,167000,151000,151000,205000,220000,240000,249000,252000,228000,0
Palau,0,281000,869000,756000,908000,868000,879000,888000,968000,939000,873000,0
Panama,0,3828000,5224000,4555000,4899000,5183000,5222000,5146000,5229000,5660000,6482000,0
Papua New Guinea,0,7821000,8448000,8608000,8294000,8628000,8534000,8566000,8967000,9158000,9305000,0
Paraguay,0,2100000,4158000,5430000,6092000,8546000,5070000,0,0,0,0,0
Peru,0,7700,0,325000,207000,160000,183000,244000,208000,213000,414000,0
Philippines,0,459000,692000,750000,695000,754000,843000,1043000,1063000,1113000,1104000,0
Poland,0,9579000,14464000,14584000,14150000,15936000,19230000,22354000,26547000,24810000,29923000,32588000
